6 12.011 4 1 3 3 0
6 12.011 4 2 2 3 0
6 12.011 4 2 2 3 0
6 12.011 4 3 0 2 0
8 15.999 2 1 0 2 0
8 15.999 2 2 0 2 0
6 12.011 4 2 2 3 0
6 12.011 4 3 0 3 0
6 12.011 4 2 2 3 0
6 12.011 4 2 2 3 0
6 12.011 4 3 0 3 0
7 14.007 3 3 0 2 1
6 12.011 4 2 1 2 1
7 14.007 3 2 0 2 1
6 12.011 4 3 0 2 1
6 12.011 4 3 0 2 1
8 15.999 2 1 0 2 0
7 14.007 3 2 0 2 1
6 12.011 4 2 1 2 1
7 14.007 3 2 0 2 1
6 12.011 4 3 0 2 1
8 15.999 2 2 0 3 0
